Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,Latitude,Longitude,Conc,Version
26,2,2,4,2,2,560021.7208,4458099.55,40.271218435596445,-110.29403971720374,2602S04WU,V.1
26,2,2,4,2,2,560021.7208,4458099.55,40.271218435596445,-110.29403971720374,2602S04WU,V.1
26,2,2,4,2,2,560021.7208,4458099.55,40.271218435596445,-110.29403971720374,2602S04WU,V.1
26,2,2,4,2,2,560014.5064,4459710.027,40.285727229889986,-110.29397366610617,2602S04WU,V.1
26,2,2,4,2,2,560014.5064,4459710.027,40.285727229889986,-110.29397366610617,2602S04WU,V.1
26,2,2,4,2,2,560014.5064,4459710.027,40.285727229889986,-110.29397366610617,2602S04WU,V.1
26,2,2,4,2,2,560014.5064,4459710.027,40.285727229889986,-110.29397366610617,2602S04WU,V.1
26,2,2,4,2,2,560014.5064,4459710.027,40.285727229889986,-110.29397366610617,2602S04WU,V.1
26,2,2,4,2,2,558401.8634,4459712.607,40.28586467644181,-110.31294367496193,2602S04WU,V.1
26,2,2,4,2,2,558401.8634,4459712.607,40.28586467644181,-110.31294367496193,2602S04WU,V.1
26,2,2,4,2,2,558401.8634,4459712.607,40.28586467644181,-110.31294367496193,2602S04WU,V.1
26,2,2,4,2,2,558401.8634,4459712.607,40.28586467644181,-110.31294367496193,2602S04WU,V.1
26,2,2,4,2,2,558414.8911,4458905.001,40.27858827559599,-110.31286409211522,2602S04WU,V.1
26,2,2,4,2,2,558413.8283,4458099.062,40.27132786736888,-110.31295008119473,2602S04WU,V.1
26,2,2,4,2,2,558413.8283,4458099.062,40.27132786736888,-110.31295008119473,2602S04WU,V.1
7,3,2,1,2,2,580952.3405,4453674.629,40.229594359387214,-110.04844552054804,0703S01WU,V.1
7,3,2,1,2,2,580952.3405,4453674.629,40.229594359387214,-110.04844552054804,0703S01WU,V.1
