,Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,North Reference,Concatenation
1182,16,3,2,5,2,2,South-Right1,1319.45,89,26,15.0,3,T,1632522South-Right1
1183,16,3,2,5,2,2,South-Right2,1319.45,89,26,15.0,3,T,1632522South-Right2
1184,16,9,2,22,1,1,West-Up2,1321.33,0,5,57.0,4,T,16922211West-Up2
1185,16,9,2,22,1,1,West-Up1,1321.33,0,5,57.0,4,T,16922211West-Up1
1186,16,9,2,22,1,1,West-Down1,1321.445,0,7,20.0,4,T,16922211West-Down1
1187,16,9,2,22,1,1,West-Down2,1321.445,0,7,20.0,4,T,16922211West-Down2
1188,16,9,2,22,1,1,East-Up2,1315.62,0,4,57.0,4,T,16922211East-Up2
1189,16,9,2,22,1,1,East-Up1,1315.62,0,4,57.0,4,T,16922211East-Up1
1190,16,9,2,22,1,1,East-Down1,1330.665,0,2,17.0,4,T,16922211East-Down1
1191,16,9,2,22,1,1,East-Down2,1330.665,0,2,17.0,4,T,16922211East-Down2
1192,16,9,2,22,1,1,North-Left2,1325.26,89,46,50.0,3,T,16922211North-Left2
1193,16,9,2,22,1,1,North-Left1,1325.26,89,46,50.0,3,T,16922211North-Left1
1194,16,9,2,22,1,1,North-Right1,1323.205,89,54,55.0,4,T,16922211North-Right1
1195,16,9,2,22,1,1,North-Right2,1323.205,89,54,55.0,4,T,16922211North-Right2
1196,16,9,2,22,1,1,South-Left2,1331.635,89,54,56.0,3,T,16922211South-Left2
1197,16,9,2,22,1,1,South-Left1,1331.635,89,54,56.0,3,T,16922211South-Left1
1198,16,9,2,22,1,1,South-Right1,1314.5,89,53,50.0,4,T,16922211South-Right1
1199,16,9,2,22,1,1,South-Right2,1314.5,89,53,50.0,4,T,16922211South-Right2
1200,17,3,2,2,2,2,West-Up2,1317.02,0,52,34.0,4,T,1732222West-Up2
1201,17,3,2,2,2,2,West-Up1,1337.87,0,41,17.0,4,T,1732222West-Up1
1202,17,3,2,2,2,2,West-Down1,1287.05,1,48,17.0,4,T,1732222West-Down1
1203,17,3,2,2,2,2,West-Down2,1287.05,1,48,17.0,4,T,1732222West-Down2
1204,17,3,2,2,2,2,East-Up2,1323.36,2,40,48.0,4,T,1732222East-Up2
1205,17,3,2,2,2,2,East-Up1,1323.36,2,40,48.0,4,T,1732222East-Up1
1206,17,3,2,2,2,2,East-Down1,1320.255,2,38,36.0,4,T,1732222East-Down1
1207,17,3,2,2,2,2,East-Down2,1320.255,2,38,36.0,4,T,1732222East-Down2
1208,17,3,2,2,2,2,North-Left2,1319.57,89,0,48.0,3,T,1732222North-Left2
1209,17,3,2,2,2,2,North-Left1,1319.57,89,0,48.0,3,T,1732222North-Left1
1210,17,3,2,2,2,2,North-Right1,1319.57,89,0,48.0,3,T,1732222North-Right1
1211,17,3,2,2,2,2,North-Right2,1319.57,89,0,48.0,3,T,1732222North-Right2
1212,17,3,2,2,2,2,South-Left2,1362.166667,89,57,34.0,3,T,1732222South-Left2
1213,17,3,2,2,2,2,South-Left1,1362.166667,89,57,34.0,3,T,1732222South-Left1
1214,17,3,2,2,2,2,South-Right1,1362.166667,89,57,34.0,3,T,1732222South-Right1
1215,17,3,2,2,2,2,South-Right2,1319.67,88,39,24.0,3,T,1732222South-Right2
1216,17,3,2,4,2,2,West-Up2,1314.705,0,18,52.0,4,T,1732422West-Up2
1217,17,3,2,4,2,2,West-Up1,1314.705,0,18,52.0,4,T,1732422West-Up1
1218,17,3,2,4,2,2,West-Down1,1315.795,0,11,50.0,1,T,1732422West-Down1
1219,17,3,2,4,2,2,West-Down2,1315.795,0,11,50.0,1,T,1732422West-Down2
1220,17,3,2,4,2,2,East-Up2,1312.075,0,17,16.0,4,T,1732422East-Up2
1221,17,3,2,4,2,2,East-Up1,1312.075,0,17,16.0,4,T,1732422East-Up1
1222,17,3,2,4,2,2,East-Down1,1310.36,0,12,54.0,4,T,1732422East-Down1
1223,17,3,2,4,2,2,East-Down2,1310.36,0,12,54.0,4,T,1732422East-Down2
1224,17,3,2,4,2,2,North-Left2,1335.095,89,18,31.0,2,T,1732422North-Left2
1225,17,3,2,4,2,2,North-Left1,1335.095,89,18,31.0,2,T,1732422North-Left1
1226,17,3,2,4,2,2,North-Right1,1335.23,89,18,32.0,2,T,1732422North-Right1
1227,17,3,2,4,2,2,North-Right2,1335.23,89,18,32.0,2,0,1732422North-Right2
1228,17,3,2,4,2,2,South-Left2,1337.235,89,10,44.0,2,T,1732422South-Left2
1229,17,3,2,4,2,2,South-Left1,1337.235,89,10,44.0,2,T,1732422South-Left1
1230,17,3,2,4,2,2,South-Right1,1333.61,89,5,51.0,2,T,1732422South-Right1
1231,17,3,2,4,2,2,South-Right2,1333.61,89,5,51.0,2,T,1732422South-Right2
1232,17,3,2,1,1,2,West-Up2,0.0,0,0,0.0,0,T,1732112West-Up2
1233,17,3,2,1,1,2,West-Up1,2642.18,0,1,27.0,2,T,1732112West-Up1
1234,17,3,2,1,1,2,West-Down1,2649.19,0,6,16.0,2,T,1732112West-Down1
1235,17,3,2,1,1,2,West-Down2,0.0,0,0,0.0,0,T,1732112West-Down2
1236,17,3,2,1,1,2,East-Up2,0.0,0,0,0.0,0,T,1732112East-Up2
1237,17,3,2,1,1,2,East-Up1,2661.67,0,14,42.0,4,T,1732112East-Up1
1238,17,3,2,1,1,2,East-Down1,2629.13,0,18,49.0,2,T,1732112East-Down1
1239,17,3,2,1,1,2,East-Down2,0.0,0,0,0.0,0,T,1732112East-Down2
1240,17,3,2,1,1,2,North-Left2,0.0,0,0,0.0,0,T,1732112North-Left2
1241,17,3,2,1,1,2,North-Left1,2630.34,89,44,31.0,4,T,1732112North-Left1
1242,17,3,2,1,1,2,North-Right1,2639.42,89,45,24.0,4,T,1732112North-Right1
1243,17,3,2,1,1,2,North-Right2,0.0,0,0,0.0,0,T,1732112North-Right2
1244,17,3,2,1,1,2,South-Left2,0.0,0,0,0.0,0,T,1732112South-Left2
1245,17,3,2,1,1,2,South-Left1,2638.22,89,56,34.0,4,T,1732112South-Left1
1246,17,3,2,1,1,2,South-Right1,2634.5,89,34,7.0,4,T,1732112South-Right1
1247,17,3,2,1,1,2,South-Right2,0.0,0,0,0.0,0,T,1732112South-Right2
1248,18,2,2,3,2,1,West-Up2,1332.97,0,15,37.0,2,None,1822321West-Up2
1249,18,2,2,3,2,1,West-Up1,1332.97,0,15,37.0,2,None,1822321West-Up1
1250,18,2,2,3,2,1,West-Down1,1332.97,0,15,37.0,2,None,1822321West-Down1
1251,18,2,2,3,2,1,West-Down2,1332.97,0,15,37.0,2,None,1822321West-Down2
1252,18,2,2,3,2,1,East-Up2,1306.69,0,4,25.0,4,None,1822321East-Up2
1253,18,2,2,3,2,1,East-Up1,1313.37,0,5,13.0,4,None,1822321East-Up1
1254,18,2,2,3,2,1,East-Down1,1313.43,0,4,11.0,4,None,1822321East-Down1
1255,18,2,2,3,2,1,East-Down2,1313.18,0,4,25.0,4,None,1822321East-Down2
1256,18,2,2,3,2,1,North-Left2,1309.07,89,46,47.0,4,None,1822321North-Left2
1257,18,2,2,3,2,1,North-Left1,1313.24,89,50,29.0,3,None,1822321North-Left1
1258,18,2,2,3,2,1,North-Right1,1320.43,89,48,18.0,4,None,1822321North-Right1
1259,18,2,2,3,2,1,North-Right2,1320.77,89,47,13.0,4,None,1822321North-Right2
1260,18,2,2,3,2,1,South-Left2,1311.17,89,50,10.0,3,None,1822321South-Left2
1261,18,2,2,3,2,1,South-Left1,1335.22,88,26,15.0,3,None,1822321South-Left1
1262,18,2,2,3,2,1,South-Right1,1336.09,88,25,40.0,3,None,1822321South-Right1
1263,18,2,2,3,2,1,South-Right2,1313.17,89,53,36.0,4,None,1822321South-Right2
1264,18,2,2,1,1,2,West-Up2,1315.03,0,6,49.0,4,T,1822112West-Up2
1265,18,2,2,1,1,2,West-Up1,1316.4,0,7,23.0,4,T,1822112West-Up1
1266,18,2,2,1,1,2,West-Down1,1321.99,0,6,3.0,4,T,1822112West-Down1
1267,18,2,2,1,1,2,West-Down2,1328.2,0,6,32.0,4,T,1822112West-Down2
1268,18,2,2,1,1,2,East-Up2,1316.96,0,7,5.0,3,T,1822112East-Up2
1269,18,2,2,1,1,2,East-Up1,1316.96,0,7,5.0,3,T,1822112East-Up1
1270,18,2,2,1,1,2,East-Down1,1320.06,0,7,42.0,1,T,1822112East-Down1
1271,18,2,2,1,1,2,East-Down2,1320.06,0,7,42.0,1,T,1822112East-Down2
1272,18,2,2,1,1,2,North-Left2,1313.52,89,34,29.0,1,T,1822112North-Left2
1273,18,2,2,1,1,2,North-Left1,1337.28,89,6,48.0,1,T,1822112North-Left1
1274,18,2,2,1,1,2,North-Right1,1303.01,89,21,32.0,4,T,1822112North-Right1
1275,18,2,2,1,1,2,North-Right2,1324.94,89,21,32.0,4,T,1822112North-Right2
1276,18,2,2,1,1,2,South-Left2,1312.815,89,27,23.0,4,T,1822112South-Left2
1277,18,2,2,1,1,2,South-Left1,1312.815,89,27,23.0,4,T,1822112South-Left1
1278,18,2,2,1,1,2,South-Right1,1323.22,89,24,25.0,4,T,1822112South-Right1
1279,18,2,2,1,1,2,South-Right2,1319.99,89,24,25.0,4,T,1822112South-Right2
1280,18,3,2,1,1,2,West-Up2,1162.9,0,2,2.0,4,T,1832112West-Up2
1281,18,3,2,1,1,2,West-Up1,1320.84,0,2,2.0,4,T,1832112West-Up1
1282,18,3,2,1,1,2,West-Down1,1314.79,0,3,6.0,4,T,1832112West-Down1
1283,18,3,2,1,1,2,West-Down2,1479.79,0,3,6.0,4,T,1832112West-Down2
1284,18,3,2,1,1,2,East-Up2,1321.09,0,1,27.0,2,T,1832112East-Up2
1285,18,3,2,1,1,2,East-Up1,1321.09,0,1,27.0,2,T,1832112East-Up1
1286,18,3,2,1,1,2,East-Down1,1324.595,0,6,16.0,2,T,1832112East-Down1
1287,18,3,2,1,1,2,East-Down2,1324.595,0,6,16.0,2,T,1832112East-Down2
1288,18,3,2,1,1,2,North-Left2,1292.0,89,49,49.0,3,T,1832112North-Left2
1289,18,3,2,1,1,2,North-Left1,1292.0,89,49,49.0,3,T,1832112North-Left1
1290,18,3,2,1,1,2,North-Right1,1321.65,89,55,57.0,3,T,1832112North-Right1
1291,18,3,2,1,1,2,North-Right2,1321.65,89,55,57.0,3,T,1832112North-Right2
1292,18,3,2,1,1,2,South-Left2,1306.055,89,58,44.0,4,T,1832112South-Left2
1293,18,3,2,1,1,2,South-Left1,1306.055,89,58,44.0,4,T,1832112South-Left1
1294,18,3,2,1,1,2,South-Right1,1304.975,89,58,44.0,4,T,1832112South-Right1
1295,18,3,2,1,1,2,South-Right2,1304.975,89,58,44.0,4,T,1832112South-Right2
1296,18,2,2,2,2,2,West-Up2,1314.65,0,12,35.0,3,T,1822222West-Up2
1297,18,2,2,2,2,2,West-Up1,1314.65,0,12,35.0,3,T,1822222West-Up1
1298,18,2,2,2,2,2,West-Down1,1325.36,0,11,15.0,2,T,1822222West-Down1
1299,18,2,2,2,2,2,West-Down2,1325.36,0,11,15.0,2,T,1822222West-Down2
1300,18,2,2,2,2,2,East-Up2,1317.21,0,2,45.0,4,T,1822222East-Up2
1301,18,2,2,2,2,2,East-Up1,1317.21,0,2,45.0,4,T,1822222East-Up1
1302,18,2,2,2,2,2,East-Down1,1318.54,0,2,42.0,4,T,1822222East-Down1
1303,18,2,2,2,2,2,East-Down2,1318.54,0,2,42.0,4,T,1822222East-Down2
1304,18,2,2,2,2,2,North-Left2,1266.7,89,57,44.0,4,T,1822222North-Left2
1305,18,2,2,2,2,2,North-Left1,1266.7,89,57,44.0,4,T,1822222North-Left1
1306,18,2,2,2,2,2,North-Right1,1317.17,89,57,36.0,4,T,1822222North-Right1
1307,18,2,2,2,2,2,North-Right2,1317.17,89,57,36.0,4,T,1822222North-Right2
1308,18,2,2,2,2,2,South-Left2,1271.695,89,56,37.0,4,T,1822222South-Left2
1309,18,2,2,2,2,2,South-Left1,1271.695,89,56,37.0,4,T,1822222South-Left1
1310,18,2,2,2,2,2,South-Right1,1323.415,89,50,16.0,3,T,1822222South-Right1
1311,18,2,2,2,2,2,South-Right2,1323.415,89,50,16.0,3,T,1822222South-Right2
1312,18,3,2,1,2,2,West-Up2,1332.71,0,56,1.0,2,T,1832122West-Up2
1313,18,3,2,1,2,2,West-Up1,1315.58,1,7,58.0,4,T,1832122West-Up1
1314,18,3,2,1,2,2,West-Down1,1323.3,0,12,52.0,4,T,1832122West-Down1
1315,18,3,2,1,2,2,West-Down2,1322.43,0,6,5.0,4,T,1832122West-Down2
1316,18,3,2,1,2,2,East-Up2,1330.55,0,15,53.0,1,T,1832122East-Up2
1317,18,3,2,1,2,2,East-Up1,1330.55,0,15,53.0,1,T,1832122East-Up1
1318,18,3,2,1,2,2,East-Down1,1331.53,0,0,25.0,1,T,1832122East-Down1
1319,18,3,2,1,2,2,East-Down2,1331.53,0,0,25.0,1,T,1832122East-Down2
1320,18,3,2,1,2,2,North-Left2,1309.84,89,53,18.0,2,T,1832122North-Left2
1321,18,3,2,1,2,2,North-Left1,1307.62,87,12,31.0,2,T,1832122North-Left1
1322,18,3,2,1,2,2,North-Right1,1326.58,89,46,55.0,2,T,1832122North-Right1
1323,18,3,2,1,2,2,North-Right2,1326.58,89,46,55.0,2,T,1832122North-Right2
1324,18,3,2,1,2,2,South-Left2,1317.4975,89,30,8.0,3,T,1832122South-Left2
1325,18,3,2,1,2,2,South-Left1,1317.4975,89,30,8.0,3,T,1832122South-Left1
1326,18,3,2,1,2,2,South-Right1,1317.4975,89,30,8.0,3,T,1832122South-Right1
1327,18,3,2,1,2,2,South-Right2,1317.4975,89,30,8.0,3,T,1832122South-Right2
1328,19,9,2,21,1,1,West-Up2,100.43,0,55,8.0,4,G,19922111West-Up2
1329,19,9,2,21,1,1,West-Up1,2561.36,0,55,8.0,4,G,19922111West-Up1
1330,19,9,2,21,1,1,West-Down1,65.02,0,48,10.0,4,G,19922111West-Down1
1331,19,9,2,21,1,1,West-Down2,2597.01,0,48,10.0,4,G,19922111West-Down2
1332,19,9,2,21,1,1,East-Up2,0.0,0,0,0.0,0,G,19922111East-Up2
1333,19,9,2,21,1,1,East-Up1,2657.29,0,3,14.0,4,G,19922111East-Up1
1334,19,9,2,21,1,1,East-Down1,2657.24,0,3,21.0,4,G,19922111East-Down1
1335,19,9,2,21,1,1,East-Down2,0.0,0,0,0.0,0,G,19922111East-Down2
1336,19,9,2,21,1,1,North-Left2,0.0,0,0,0.0,0,G,19922111North-Left2
1337,19,9,2,21,1,1,North-Left1,3104.34,89,41,11.0,3,G,19922111North-Left1
1338,19,9,2,21,1,1,North-Right1,2644.02,89,59,21.0,4,G,19922111North-Right1
1339,19,9,2,21,1,1,North-Right2,0.0,0,0,0.0,0,G,19922111North-Right2
1340,19,9,2,21,1,1,South-Left2,0.0,0,0,0.0,0,G,19922111South-Left2
1341,19,9,2,21,1,1,South-Left1,3033.11,89,32,20.0,3,G,19922111South-Left1
1342,19,9,2,21,1,1,South-Right1,2637.73,89,59,1.0,3,G,19922111South-Right1
1343,19,9,2,21,1,1,South-Right2,0.0,0,0,0.0,0,G,19922111South-Right2
1344,19,2,2,1,1,2,West-Up2,1325.01,0,6,37.0,4,T,1922112West-Up2
1345,19,2,2,1,1,2,West-Up1,1325.01,0,6,37.0,4,T,1922112West-Up1
1346,19,2,2,1,1,2,West-Down1,1320.56,0,13,27.0,4,T,1922112West-Down1
1347,19,2,2,1,1,2,West-Down2,1319.23,0,13,27.0,4,T,1922112West-Down2
1348,19,2,2,1,1,2,East-Up2,1320.33,0,7,57.0,4,T,1922112East-Up2
1349,19,2,2,1,1,2,East-Up1,1323.18,0,0,30.0,4,T,1922112East-Up1
1350,19,2,2,1,1,2,East-Down1,1321.99,0,15,48.0,4,T,1922112East-Down1
1351,19,2,2,1,1,2,East-Down2,1317.33,0,15,2.0,4,T,1922112East-Down2
1352,19,2,2,1,1,2,North-Left2,1312.815,89,27,23.0,4,T,1922112North-Left2
1353,19,2,2,1,1,2,North-Left1,1312.815,89,27,23.0,4,T,1922112North-Left1
1354,19,2,2,1,1,2,North-Right1,1323.22,89,24,25.0,4,T,1922112North-Right1
1355,19,2,2,1,1,2,North-Right2,1316.99,89,24,25.0,4,T,1922112North-Right2
1356,19,2,2,1,1,2,South-Left2,1307.3,89,12,4.0,4,T,1922112South-Left2
1357,19,2,2,1,1,2,South-Left1,1309.92,89,12,4.0,4,T,1922112South-Left1
1358,19,2,2,1,1,2,South-Right1,1327.1,89,48,36.0,4,T,1922112South-Right1
1359,19,2,2,1,1,2,South-Right2,1324.29,89,48,36.0,4,T,1922112South-Right2
1360,19,3,2,2,1,2,West-Up2,1305.41,0,5,10.0,4,T,1932212West-Up2
1361,19,3,2,2,1,2,West-Up1,1305.41,0,5,10.0,4,T,1932212West-Up1
1362,19,3,2,2,1,2,West-Down1,1305.41,0,5,10.0,4,T,1932212West-Down1
1363,19,3,2,2,1,2,West-Down2,1388.92,1,37,59.0,2,T,1932212West-Down2
1364,19,3,2,2,1,2,East-Up2,1328.71,0,15,21.0,2,T,1932212East-Up2
1365,19,3,2,2,1,2,East-Up1,1328.71,0,15,21.0,2,T,1932212East-Up1
1366,19,3,2,2,1,2,East-Down1,1326.91,0,15,21.0,2,T,1932212East-Down1
1367,19,3,2,2,1,2,East-Down2,1330.51,0,15,21.0,2,T,1932212East-Down2
1368,19,3,2,2,1,2,North-Left2,1342.25,89,0,40.0,4,T,1932212North-Left2
1369,19,3,2,2,1,2,North-Left1,1318.49,89,0,40.0,4,T,1932212North-Left1
1370,19,3,2,2,1,2,North-Right1,1318.5,89,1,6.0,4,T,1932212North-Right1
1371,19,3,2,2,1,2,North-Right2,1318.5,89,1,6.0,4,T,1932212North-Right2
1372,19,3,2,2,1,2,South-Left2,1336.38,89,22,29.0,4,T,1932212South-Left2
1373,19,3,2,2,1,2,South-Left1,1323.15,89,22,29.0,4,T,1932212South-Left1
1374,19,3,2,2,1,2,South-Right1,1324.8,89,39,34.0,4,T,1932212South-Right1
1375,19,3,2,2,1,2,South-Right2,1324.34,87,12,44.0,4,T,1932212South-Right2
1376,19,3,2,1,2,2,West-Up2,0.0,0,0,0.0,0,T,1932122West-Up2
1377,19,3,2,1,2,2,West-Up1,5291.08,1,37,9.0,1,T,1932122West-Up1
1378,19,3,2,1,2,2,West-Down1,0.0,0,0,0.0,0,T,1932122West-Down1
1379,19,3,2,1,2,2,West-Down2,0.0,0,0,0.0,0,T,1932122West-Down2
1380,19,3,2,1,2,2,East-Up2,0.0,0,0,0.0,0,T,1932122East-Up2
1381,19,3,2,1,2,2,East-Up1,2639.81,1,12,48.0,1,T,1932122East-Up1
1382,19,3,2,1,2,2,East-Down1,2636.25,1,10,38.0,1,T,1932122East-Down1
1383,19,3,2,1,2,2,East-Down2,0.0,0,0,0.0,0,T,1932122East-Down2
1384,19,3,2,1,2,2,North-Left2,0.0,0,0,0.0,0,T,1932122North-Left2
1385,19,3,2,1,2,2,North-Left1,1303.57,88,34,13.0,2,T,1932122North-Left1
1386,19,3,2,1,2,2,North-Right1,3966.22,88,34,13.0,2,T,1932122North-Right1
1387,19,3,2,1,2,2,North-Right2,0.0,0,0,0.0,0,T,1932122North-Right2
1388,19,3,2,1,2,2,South-Left2,0.0,0,0,0.0,0,T,1932122South-Left2
1389,19,3,2,1,2,2,South-Left1,2035.65,88,25,44.0,2,T,1932122South-Left1
1390,19,3,2,1,2,2,South-Right1,3195.09,88,23,26.0,3,T,1932122South-Right1
1391,19,3,2,1,2,2,South-Right2,0.0,0,0,0.0,0,T,1932122South-Right2
1392,19,2,2,2,2,2,West-Up2,1321.33,0,16,17.0,2,T,1922222West-Up2
1393,19,2,2,2,2,2,West-Up1,1321.33,0,16,17.0,2,T,1922222West-Up1
1394,19,2,2,2,2,2,West-Down1,1321.31,0,2,32.0,2,T,1922222West-Down1
1395,19,2,2,2,2,2,West-Down2,1321.31,0,2,32.0,2,T,1922222West-Down2
1396,19,2,2,2,2,2,East-Up2,1317.09,0,16,54.0,2,T,1922222East-Up2
1397,19,2,2,2,2,2,East-Up1,1317.09,0,16,54.0,2,T,1922222East-Up1
1398,19,2,2,2,2,2,East-Down1,1315.385,0,8,20.0,2,T,1922222East-Down1
1399,19,2,2,2,2,2,East-Down2,1315.385,0,8,20.0,2,T,1922222East-Down2
1400,19,2,2,2,2,2,North-Left2,1271.695,89,56,37.0,4,T,1922222North-Left2
1401,19,2,2,2,2,2,North-Left1,1271.695,89,56,37.0,4,T,1922222North-Left1
1402,19,2,2,2,2,2,North-Right1,1323.415,89,50,16.0,3,T,1922222North-Right1
1403,19,2,2,2,2,2,North-Right2,1323.415,89,50,16.0,3,T,1922222North-Right2
1404,19,2,2,2,2,2,South-Left2,1296.3575,89,43,16.0,3,T,1922222South-Left2
1405,19,2,2,2,2,2,South-Left1,1296.3575,89,43,16.0,3,T,1922222South-Left1
1406,19,2,2,2,2,2,South-Right1,1296.3575,89,43,16.0,3,T,1922222South-Right1
1407,19,2,2,2,2,2,South-Right2,1296.3575,89,43,16.0,3,T,1922222South-Right2
1408,19,3,2,4,2,2,West-Up2,1320.31,0,1,28.0,2,T,1932422West-Up2
1409,19,3,2,4,2,2,West-Up1,1320.31,0,1,28.0,2,T,1932422West-Up1
1410,19,3,2,4,2,2,West-Down1,1320.31,0,1,28.0,2,T,1932422West-Down1
1411,19,3,2,4,2,2,West-Down2,1320.31,0,1,28.0,2,T,1932422West-Down2
1412,19,3,2,4,2,2,East-Up2,1315.785,0,2,20.0,4,T,1932422East-Up2
1413,19,3,2,4,2,2,East-Up1,1315.785,0,2,20.0,4,T,1932422East-Up1
1414,19,3,2,4,2,2,East-Down1,1316.11,0,2,14.0,4,T,1932422East-Down1
1415,19,3,2,4,2,2,East-Down2,1316.11,0,2,14.0,4,T,1932422East-Down2
1416,19,3,2,4,2,2,North-Left2,1352.845,89,40,51.0,3,T,1932422North-Left2
1417,19,3,2,4,2,2,North-Left1,1352.845,89,40,51.0,3,T,1932422North-Left1
1418,19,3,2,4,2,2,North-Right1,1327.775,89,40,50.0,3,T,1932422North-Right1
1419,19,3,2,4,2,2,North-Right2,1327.775,89,40,50.0,3,T,1932422North-Right2
1420,19,3,2,4,2,2,South-Left2,1358.27,89,29,9.0,3,T,1932422South-Left2
1421,19,3,2,4,2,2,South-Left1,1358.27,89,29,9.0,3,T,1932422South-Left1
1422,19,3,2,4,2,2,South-Right1,1324.735,89,29,58.0,3,T,1932422South-Right1
1423,19,3,2,4,2,2,South-Right2,1324.735,89,29,58.0,3,T,1932422South-Right2
1424,20,7,2,20,1,1,West-Up2,1343.285,2,10,12.0,4,None,20722011West-Up2
1425,20,7,2,20,1,1,West-Up1,1343.285,2,10,12.0,4,None,20722011West-Up1
1426,20,7,2,20,1,1,West-Down1,1343.945,1,58,12.0,4,None,20722011West-Down1
1427,20,7,2,20,1,1,West-Down2,1343.945,1,58,12.0,4,None,20722011West-Down2
1428,20,7,2,20,1,1,East-Up2,1346.08,1,57,57.0,4,None,20722011East-Up2
1429,20,7,2,20,1,1,East-Up1,1346.08,1,57,57.0,4,None,20722011East-Up1
1430,20,7,2,20,1,1,East-Down1,1346.74,2,24,57.0,4,None,20722011East-Down1
1431,20,7,2,20,1,1,East-Down2,1346.74,2,24,57.0,4,None,20722011East-Down2
1432,20,7,2,20,1,1,North-Left2,1324.035,88,5,44.0,3,None,20722011North-Left2
1433,20,7,2,20,1,1,North-Left1,1324.035,88,5,44.0,3,None,20722011North-Left1
1434,20,7,2,20,1,1,North-Right1,1320.645,88,2,51.0,3,None,20722011North-Right1
1435,20,7,2,20,1,1,North-Right2,1320.645,88,2,51.0,3,None,20722011North-Right2
1436,20,7,2,20,1,1,South-Left2,1325.02,88,20,52.0,3,None,20722011South-Left2
1437,20,7,2,20,1,1,South-Left1,1325.02,88,20,52.0,3,None,20722011South-Left1
1438,20,7,2,20,1,1,South-Right1,1325.365,88,2,7.0,3,None,20722011South-Right1
1439,20,7,2,20,1,1,South-Right2,1325.365,88,2,7.0,3,None,20722011South-Right2
1440,20,2,2,3,2,2,West-Up2,1324.675,0,2,47.0,4,T,2022322West-Up2
1441,20,2,2,3,2,2,West-Up1,1324.675,0,2,47.0,4,T,2022322West-Up1
1442,20,2,2,3,2,2,West-Down1,1324.675,0,2,47.0,4,T,2022322West-Down1
1443,20,2,2,3,2,2,West-Down2,1324.675,0,2,47.0,4,T,2022322West-Down2
1444,20,2,2,3,2,2,East-Up2,1322.2125,0,17,38.0,2,T,2022322East-Up2
1445,20,2,2,3,2,2,East-Up1,1322.2125,0,17,38.0,2,T,2022322East-Up1
1446,20,2,2,3,2,2,East-Down1,1322.2125,0,17,38.0,2,T,2022322East-Down1
1447,20,2,2,3,2,2,East-Down2,1322.2125,0,17,38.0,2,T,2022322East-Down2
1448,20,2,2,3,2,2,North-Left2,1317.8525,89,54,37.0,4,T,2022322North-Left2
1449,20,2,2,3,2,2,North-Left1,1317.8525,89,54,37.0,4,T,2022322North-Left1
1450,20,2,2,3,2,2,North-Right1,1317.8525,89,54,37.0,4,T,2022322North-Right1
1451,20,2,2,3,2,2,North-Right2,1317.8525,89,54,37.0,4,T,2022322North-Right2
1452,20,2,2,3,2,2,South-Left2,1309.9975,89,58,54.0,3,T,2022322South-Left2
1453,20,2,2,3,2,2,South-Left1,1309.9975,89,58,54.0,3,T,2022322South-Left1
1454,20,2,2,3,2,2,South-Right1,1309.9975,89,58,54.0,3,T,2022322South-Right1
1455,20,2,2,3,2,2,South-Right2,1309.9975,89,58,54.0,3,T,2022322South-Right2
1456,20,3,2,1,1,2,West-Up2,0.0,0,0,0.0,0,T,2032112West-Up2
1457,20,3,2,1,1,2,West-Up1,2631.31,0,1,1.0,2,T,2032112West-Up1
1458,20,3,2,1,1,2,West-Down1,2709.46,0,6,11.0,2,T,2032112West-Down1
1459,20,3,2,1,1,2,West-Down2,0.0,0,0,0.0,0,T,2032112West-Down2
1460,20,3,2,1,1,2,East-Up2,1362.54,0,27,59.0,4,T,2032112East-Up2
1461,20,3,2,1,1,2,East-Up1,1314.56,0,24,52.0,1,T,2032112East-Up1
1462,20,3,2,1,1,2,East-Down1,2638.73,1,28,54.0,2,T,2032112East-Down1
1463,20,3,2,1,1,2,East-Down2,0.0,0,0,0.0,0,T,2032112East-Down2
1464,20,3,2,1,1,2,North-Left2,0.0,0,0,0.0,0,T,2032112North-Left2
1465,20,3,2,1,1,2,North-Left1,2638.21,89,59,31.0,1,T,2032112North-Left1
1466,20,3,2,1,1,2,North-Right1,2634.56,89,37,5.0,1,T,2032112North-Right1
1467,20,3,2,1,1,2,North-Right2,0.0,0,0,0.0,0,T,2032112North-Right2
1468,20,3,2,1,1,2,South-Left2,1307.67,89,54,49.0,2,T,2032112South-Left2
1469,20,3,2,1,1,2,South-Left1,1307.68,89,54,41.0,2,T,2032112South-Left1
1470,20,3,2,1,1,2,South-Right1,1307.68,89,54,41.0,2,T,2032112South-Right1
1471,20,3,2,1,1,2,South-Right2,1307.7,89,54,53.0,2,T,2032112South-Right2
1472,20,3,2,2,2,2,West-Up2,1325.02,2,3,50.0,4,T,2032222West-Up2
1473,20,3,2,2,2,2,West-Up1,1325.02,2,3,50.0,4,T,2032222West-Up1
1474,20,3,2,2,2,2,West-Down1,1338.36,1,50,33.0,4,T,2032222West-Down1
1475,20,3,2,2,2,2,West-Down2,1338.36,1,50,33.0,4,T,2032222West-Down2
1476,20,3,2,2,2,2,East-Up2,1317.705,0,52,11.0,4,T,2032222East-Up2
1477,20,3,2,2,2,2,East-Up1,1317.705,0,52,11.0,4,T,2032222East-Up1
