Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,API,Conc
30,2,2,1,1,2,591343.9841,4458645.977,43047560780,3022112
30,2,2,1,1,2,592145.6227,4458640.928,43047560780,3022112
30,2,2,1,1,2,592145.6227,4458640.928,43047560780,3022112
30,2,2,1,1,2,592145.6227,4458640.928,43047560780,3022112
30,2,2,1,1,2,592145.6227,4458640.928,43047560780,3022112
30,2,2,1,1,2,592139.3366,4459444.262,43047560780,3022112
30,2,2,1,1,2,592148.9793,4460249.141,43047560780,3022112
30,2,2,1,1,2,592148.9793,4460249.141,43047560780,3022112
30,2,2,1,1,2,592148.9793,4460249.141,43047560780,3022112
30,2,2,1,1,2,591744.1248,4460250.484,43047560780,3022112
30,2,2,1,1,2,591339.2734,4460251.826,43047560780,3022112
30,2,2,1,1,2,590526.1065,4460263.165,43047560780,3022112
30,2,2,1,1,2,590526.1065,4460263.165,43047560780,3022112
30,2,2,1,1,2,590526.1065,4460263.165,43047560780,3022112
30,2,2,1,1,2,590526.1065,4460263.165,43047560780,3022112
30,2,2,1,1,2,590526.2978,4459457.646,43047560780,3022112
30,2,2,1,1,2,590532.8557,4458651.553,43047560780,3022112
30,2,2,1,1,2,590532.8557,4458651.553,43047560780,3022112
30,2,2,1,1,2,590532.8563,4458651.404,4304756645,3022112
30,2,2,1,1,2,590938.4202,4458648.69,4304756645,3022112
30,2,2,1,1,2,591343.9841,4458645.977,4304756645,3022112
30,2,2,1,1,2,591744.8034,4458643.452,4304756645,3022112
30,2,2,1,1,2,592145.6227,4458640.928,4304756645,3022112
30,2,2,1,1,2,592145.6227,4458640.928,4304756645,3022112
30,2,2,1,1,2,592142.4797,4459042.595,4304756645,3022112
30,2,2,1,1,2,592139.3366,4459444.262,4304756645,3022112
30,2,2,1,1,2,592144.158,4459846.702,4304756645,3022112
30,2,2,1,1,2,592148.9793,4460249.141,4304756645,3022112
30,2,2,1,1,2,592148.9793,4460249.141,4304756645,3022112
30,2,2,1,1,2,591745.3379,4460250.48,4304756645,3022112
30,2,2,1,1,2,591340.8401,4460251.821,4304756645,3022112
30,2,2,1,1,2,590942.0145,4460257.383,4304756645,3022112
30,2,2,1,1,2,590543.189,4460262.944,4304756645,3022112
30,2,2,1,1,2,590543.189,4460262.944,4304756645,3022112
30,2,2,1,1,2,590543.2847,4459860.184,4304756645,3022112
30,2,2,1,1,2,590543.3803,4459457.424,4304756645,3022112
30,2,2,1,1,2,590546.6593,4459054.378,4304756645,3022112
30,2,2,1,1,2,590532.8563,4458651.404,4304756645,3022112
31,3,2,4,2,2,551975.0086,4446740.658,43013539970,3132422
31,3,2,4,2,2,551975.0086,4446740.658,43013539970,3132422
31,3,2,4,2,2,552817.3247,4446759.83,43013539970,3132422
31,3,2,4,2,2,553626.7969,4446760.682,43013539970,3132422
31,3,2,4,2,2,553626.7969,4446760.682,43013539970,3132422
31,3,2,4,2,2,553626.7969,4446760.682,43013539970,3132422
31,3,2,4,2,2,553626.7969,4446760.682,43013539970,3132422
31,3,2,4,2,2,553628.3192,4447569.936,43013539970,3132422
31,3,2,4,2,2,553629.8233,4448375.799,43013539970,3132422
31,3,2,4,2,2,553629.8233,4448375.799,43013539970,3132422
31,3,2,4,2,2,553629.8233,4448375.799,43013539970,3132422
31,3,2,4,2,2,553224.0859,4448369.697,43013539970,3132422
31,3,2,4,2,2,552822.5089,4448369.562,43013539970,3132422
31,3,2,4,2,2,551991.1267,4448359.795,43013539970,3132422
31,3,2,4,2,2,551991.1267,4448359.795,43013539970,3132422
31,3,2,4,2,2,551991.1267,4448359.795,43013539970,3132422
31,3,2,4,2,2,551991.1267,4448359.795,43013539970,3132422
31,3,2,4,2,2,551989.6226,4447553.933,43013539970,3132422
31,3,2,4,2,2,551988.1003,4446744.678,43013539970,3132422
31,3,2,4,2,2,551975.0086,4446740.658,43013539970,3132422
31,3,2,4,2,2,551975.0086,4446740.658,4304756645,3132422
31,3,2,4,2,2,552396.1667,4446750.244,4304756645,3132422
31,3,2,4,2,2,552817.3247,4446759.83,4304756645,3132422
31,3,2,4,2,2,553222.0608,4446760.256,4304756645,3132422
31,3,2,4,2,2,553626.7969,4446760.682,4304756645,3132422
31,3,2,4,2,2,553626.7969,4446760.682,4304756645,3132422
31,3,2,4,2,2,553627.558,4447165.309,4304756645,3132422
31,3,2,4,2,2,553628.3192,4447569.936,4304756645,3132422
31,3,2,4,2,2,553629.0712,4447972.868,4304756645,3132422
31,3,2,4,2,2,553629.8233,4448375.799,4304756645,3132422
31,3,2,4,2,2,553629.8233,4448375.799,4304756645,3132422
31,3,2,4,2,2,553224.0859,4448369.697,4304756645,3132422
31,3,2,4,2,2,552822.5089,4448369.562,4304756645,3132422
31,3,2,4,2,2,552406.8178,4448364.679,4304756645,3132422
31,3,2,4,2,2,551991.1267,4448359.795,4304756645,3132422
31,3,2,4,2,2,551991.1267,4448359.795,4304756645,3132422
31,3,2,4,2,2,551990.3746,4447956.864,4304756645,3132422
31,3,2,4,2,2,551989.6226,4447553.933,4304756645,3132422
31,3,2,4,2,2,551988.8614,4447149.306,4304756645,3132422
31,3,2,4,2,2,551975.0086,4446740.658,4304756645,3132422
7,3,2,4,2,2,551951.7419,4453180.814,43013540970,732422
7,3,2,4,2,2,551951.7419,4453180.814,43013540970,732422
7,3,2,4,2,2,552770.6128,4453182.478,43013540970,732422
7,3,2,4,2,2,553569.3854,4453184.023,43013540970,732422
7,3,2,4,2,2,553569.3854,4453184.023,43013540970,732422
7,3,2,4,2,2,553569.3854,4453184.023,43013540970,732422
7,3,2,4,2,2,553569.3854,4453184.023,43013540970,732422
7,3,2,4,2,2,553569.5373,4453987.101,43013540970,732422
7,3,2,4,2,2,553568.5794,4454790.242,43013540970,732422
7,3,2,4,2,2,553568.5794,4454790.242,43013540970,732422
7,3,2,4,2,2,553568.5794,4454790.242,43013540970,732422
7,3,2,4,2,2,553568.5794,4454790.242,43013540970,732422
7,3,2,4,2,2,552763.652,4454791.229,43013540970,732422
7,3,2,4,2,2,551951.024,4454789.255,43013540970,732422
7,3,2,4,2,2,551951.024,4454789.255,43013540970,732422
7,3,2,4,2,2,551951.024,4454789.255,43013540970,732422
7,3,2,4,2,2,551951.024,4454789.255,43013540970,732422
7,3,2,4,2,2,551947.3962,4453987.234,43013540970,732422
7,3,2,4,2,2,551947.0689,4453183.355,43013540970,732422
7,3,2,4,2,2,551951.7419,4453180.814,43013540970,732422
26,2,2,4,2,2,558413.8278,4458099.059,43013540890,2622422
26,2,2,4,2,2,558413.8278,4458099.059,43013540890,2622422
26,2,2,4,2,2,560021.7208,4458099.55,43013540890,2622422
26,2,2,4,2,2,560021.7208,4458099.55,43013540890,2622422
26,2,2,4,2,2,560021.7208,4458099.55,43013540890,2622422
26,2,2,4,2,2,560021.7208,4458099.55,43013540890,2622422
26,2,2,4,2,2,560021.7208,4458099.55,43013540890,2622422
26,2,2,4,2,2,560021.7208,4458099.55,43013540890,2622422
26,2,2,4,2,2,560014.5064,4459710.027,43013540890,2622422
26,2,2,4,2,2,560014.5064,4459710.027,43013540890,2622422
26,2,2,4,2,2,560014.5064,4459710.027,43013540890,2622422
26,2,2,4,2,2,560014.5064,4459710.027,43013540890,2622422
26,2,2,4,2,2,560014.5064,4459710.027,43013540890,2622422
26,2,2,4,2,2,558401.8634,4459712.607,43013540890,2622422
26,2,2,4,2,2,558401.8634,4459712.607,43013540890,2622422
26,2,2,4,2,2,558401.8634,4459712.607,43013540890,2622422
26,2,2,4,2,2,558401.8634,4459712.607,43013540890,2622422
26,2,2,4,2,2,558414.8911,4458905.001,43013540890,2622422
26,2,2,4,2,2,558413.8283,4458099.062,43013540890,2622422
26,2,2,4,2,2,558413.8283,4458099.062,43013540890,2622422
26,2,2,4,2,2,558413.8278,4458099.059,43013540890,2622422
26,2,2,4,2,2,558413.8278,4458099.059,43013540890,2622422
26,2,2,4,2,2,560021.7208,4458099.55,43013540890,2622422
26,2,2,4,2,2,560021.7208,4458099.55,43013540890,2622422
26,2,2,4,2,2,560021.7208,4458099.55,43013540890,2622422
26,2,2,4,2,2,560021.7208,4458099.55,43013540890,2622422
26,2,2,4,2,2,560021.7208,4458099.55,43013540890,2622422
26,2,2,4,2,2,560021.7208,4458099.55,43013540890,2622422
26,2,2,4,2,2,560014.5064,4459710.027,43013540890,2622422
26,2,2,4,2,2,560014.5064,4459710.027,43013540890,2622422
26,2,2,4,2,2,560014.5064,4459710.027,43013540890,2622422
26,2,2,4,2,2,560014.5064,4459710.027,43013540890,2622422
26,2,2,4,2,2,560014.5064,4459710.027,43013540890,2622422
26,2,2,4,2,2,558401.8634,4459712.607,43013540890,2622422
26,2,2,4,2,2,558401.8634,4459712.607,43013540890,2622422
26,2,2,4,2,2,558401.8634,4459712.607,43013540890,2622422
26,2,2,4,2,2,558401.8634,4459712.607,43013540890,2622422
26,2,2,4,2,2,558414.8911,4458905.001,43013540890,2622422
26,2,2,4,2,2,558413.8283,4458099.062,43013540890,2622422
26,2,2,4,2,2,558413.8283,4458099.062,43013540890,2622422
26,2,2,4,2,2,558413.8278,4458099.059,4304756645,2622422
26,2,2,4,2,2,558815.801,4458099.182,4304756645,2622422
26,2,2,4,2,2,559217.7743,4458099.305,4304756645,2622422
26,2,2,4,2,2,559619.7476,4458099.427,4304756645,2622422
26,2,2,4,2,2,560021.7208,4458099.55,4304756645,2622422
26,2,2,4,2,2,560021.7208,4458099.55,4304756645,2622422
26,2,2,4,2,2,560019.9172,4458502.169,4304756645,2622422
26,2,2,4,2,2,560018.1136,4458904.789,4304756645,2622422
26,2,2,4,2,2,560016.31,4459307.408,4304756645,2622422
26,2,2,4,2,2,560014.5064,4459710.027,4304756645,2622422
26,2,2,4,2,2,560014.5064,4459710.027,4304756645,2622422
26,2,2,4,2,2,559611.3456,4459710.672,4304756645,2622422
26,2,2,4,2,2,559208.1849,4459711.317,4304756645,2622422
26,2,2,4,2,2,558805.0242,4459711.962,4304756645,2622422
26,2,2,4,2,2,558401.8634,4459712.607,4304756645,2622422
26,2,2,4,2,2,558401.8634,4459712.607,4304756645,2622422
26,2,2,4,2,2,558408.3773,4459308.804,4304756645,2622422
26,2,2,4,2,2,558414.8911,4458905.001,4304756645,2622422
26,2,2,4,2,2,558414.3597,4458502.032,4304756645,2622422
26,2,2,4,2,2,558413.8283,4458099.062,4304756645,2622422
30,3,2,1,1,2,590614.4713,4448933.26,4304756645,3032112
30,3,2,1,1,2,591016.6859,4448929.173,4304756645,3032112
30,3,2,1,1,2,591418.9092,4448925.031,4304756645,3032112
30,3,2,1,1,2,591824.8157,4448923.836,4304756645,3032112
30,3,2,1,1,2,592222.8102,4448922.883,4304756645,3032112
30,3,2,1,1,2,592222.8102,4448922.883,4304756645,3032112
30,3,2,1,1,2,592225.0267,4449324.271,4304756645,3032112
30,3,2,1,1,2,592227.2432,4449725.659,4304756645,3032112
30,3,2,1,1,2,592232.9652,4450127.217,4304756645,3032112
30,3,2,1,1,2,592238.6873,4450528.774,4304756645,3032112
30,3,2,1,1,2,592238.6873,4450528.774,4304756645,3032112
30,3,2,1,1,2,591834.87,4450528.612,4304756645,3032112
30,3,2,1,1,2,591439.0628,4450528.452,4304756645,3032112
30,3,2,1,1,2,591036.4005,4450527.427,4304756645,3032112
30,3,2,1,1,2,590633.7381,4450526.403,4304756645,3032112
30,3,2,1,1,2,590633.7381,4450526.403,4304756645,3032112
30,3,2,1,1,2,590633.261,4450096.703,4304756645,3032112
30,3,2,1,1,2,590632.784,4449667.004,4304756645,3032112
30,3,2,1,1,2,590632.5422,4449264.801,4304756645,3032112
30,3,2,1,1,2,590614.4713,4448933.26,4304756645,3032112
7,3,2,1,2,2,580952.5448,4453676.677,43013539550,732122
7,3,2,1,2,2,581351.7832,4453677.456,43013539550,732122
7,3,2,1,2,2,581749.8729,4453696.865,43013539550,732122
7,3,2,1,2,2,582558.5502,4453699.943,43013539550,732122
7,3,2,1,2,2,582558.5502,4453699.943,43013539550,732122
7,3,2,1,2,2,582558.5502,4453699.943,43013539550,732122
7,3,2,1,2,2,582558.5659,4454103.812,43013539550,732122
7,3,2,1,2,2,582558.4512,4454511.644,43013539550,732122
7,3,2,1,2,2,582554.7037,4455322.738,43013539550,732122
7,3,2,1,2,2,582554.7037,4455322.738,43013539550,732122
7,3,2,1,2,2,582554.7037,4455322.738,43013539550,732122
7,3,2,1,2,2,582554.7037,4455322.738,43013539550,732122
7,3,2,1,2,2,581746.0264,4455319.661,43013539550,732122
7,3,2,1,2,2,580948.6966,4455299.47,43013539550,732122
7,3,2,1,2,2,580948.6966,4455299.47,43013539550,732122
7,3,2,1,2,2,580948.6966,4455299.47,43013539550,732122
7,3,2,1,2,2,580948.6966,4455299.47,43013539550,732122
7,3,2,1,2,2,580950.0074,4454492.401,43013539550,732122
7,3,2,1,2,2,580951.517,4454089.062,43013539550,732122
7,3,2,1,2,2,580952.5448,4453676.677,43013539550,732122
7,3,2,1,2,2,580953.7969,4453664.618,4304756645,732122
7,3,2,1,2,2,581352.2367,4453681.209,4304756645,732122
7,3,2,1,2,2,581750.6765,4453697.8,4304756645,732122
7,3,2,1,2,2,582156.022,4453705.758,4304756645,732122
7,3,2,1,2,2,582561.3675,4453713.716,4304756645,732122
7,3,2,1,2,2,582561.3675,4453713.716,4304756645,732122
7,3,2,1,2,2,582553.6762,4454116.115,4304756645,732122
7,3,2,1,2,2,582545.9848,4454518.514,4304756645,732122
7,3,2,1,2,2,582538.2935,4454920.913,4304756645,732122
7,3,2,1,2,2,582530.6022,4455323.312,4304756645,732122
7,3,2,1,2,2,582530.6022,4455323.312,4304756645,732122
7,3,2,1,2,2,582129.787,4455311.282,4304756645,732122
7,3,2,1,2,2,581728.9719,4455299.252,4304756645,732122
7,3,2,1,2,2,581328.1567,4455287.222,4304756645,732122
7,3,2,1,2,2,580927.3416,4455275.191,4304756645,732122
7,3,2,1,2,2,580927.3416,4455275.191,4304756645,732122
7,3,2,1,2,2,580933.9558,4454872.549,4304756645,732122
7,3,2,1,2,2,580940.57,4454469.906,4304756645,732122
7,3,2,1,2,2,580947.1842,4454067.263,4304756645,732122
7,3,2,1,2,2,580953.7984,4453664.62,4304756645,732122
22,2,2,3,2,2,566405.0838,4459922.469,4301354156,2222322
22,2,2,3,2,2,566807.8514,4459920.793,4301354156,2222322
22,2,2,3,2,2,567210.619,4459919.118,4301354156,2222322
22,2,2,3,2,2,567613.3866,4459917.442,4301354156,2222322
22,2,2,3,2,2,568016.1543,4459915.767,4301354156,2222322
22,2,2,3,2,2,568016.1543,4459915.767,4301354156,2222322
22,2,2,3,2,2,568016.44,4460313.942,4301354156,2222322
22,2,2,3,2,2,568016.7257,4460712.118,4301354156,2222322
22,2,2,3,2,2,568028.9641,4461114.604,4301354156,2222322
22,2,2,3,2,2,568041.2026,4461517.091,4301354156,2222322
22,2,2,3,2,2,568041.2026,4461517.091,4301354156,2222322
22,2,2,3,2,2,567637.2005,4461518.919,4301354156,2222322
22,2,2,3,2,2,567233.1983,4461520.746,4301354156,2222322
22,2,2,3,2,2,566829.1961,4461522.574,4301354156,2222322
22,2,2,3,2,2,566425.194,4461524.401,4301354156,2222322
22,2,2,3,2,2,566425.194,4461524.401,4301354156,2222322
22,2,2,3,2,2,566416.1315,4461124.027,4301354156,2222322
22,2,2,3,2,2,566407.069,4460723.653,4301354156,2222322
22,2,2,3,2,2,566406.0766,4460323.06,4301354156,2222322
22,2,2,3,2,2,566405.0842,4459922.467,4301354156,2222322
22,2,2,3,2,2,566405.0838,4459922.469,4301354156,2222322
22,2,2,3,2,2,566807.8514,4459920.793,4301354156,2222322
22,2,2,3,2,2,567210.619,4459919.118,4301354156,2222322
22,2,2,3,2,2,567613.3866,4459917.442,4301354156,2222322
22,2,2,3,2,2,568016.1543,4459915.767,4301354156,2222322
22,2,2,3,2,2,568016.1543,4459915.767,4301354156,2222322
22,2,2,3,2,2,568016.44,4460313.942,4301354156,2222322
22,2,2,3,2,2,568016.7257,4460712.118,4301354156,2222322
22,2,2,3,2,2,568028.9641,4461114.604,4301354156,2222322
22,2,2,3,2,2,568041.2026,4461517.091,4301354156,2222322
22,2,2,3,2,2,568041.2026,4461517.091,4301354156,2222322
22,2,2,3,2,2,567637.2005,4461518.919,4301354156,2222322
22,2,2,3,2,2,567233.1983,4461520.746,4301354156,2222322
22,2,2,3,2,2,566829.1961,4461522.574,4301354156,2222322
22,2,2,3,2,2,566425.194,4461524.401,4301354156,2222322
22,2,2,3,2,2,566425.194,4461524.401,4301354156,2222322
22,2,2,3,2,2,566416.1315,4461124.027,4301354156,2222322
22,2,2,3,2,2,566407.069,4460723.653,4301354156,2222322
22,2,2,3,2,2,566406.0766,4460323.06,4301354156,2222322
22,2,2,3,2,2,566405.0842,4459922.467,4301354156,2222322
22,2,2,3,2,2,566405.0838,4459922.469,4304756645,2222322
22,2,2,3,2,2,566807.8514,4459920.793,4304756645,2222322
22,2,2,3,2,2,567210.619,4459919.118,4304756645,2222322
22,2,2,3,2,2,567613.3866,4459917.442,4304756645,2222322
22,2,2,3,2,2,568016.1543,4459915.767,4304756645,2222322
22,2,2,3,2,2,568016.1543,4459915.767,4304756645,2222322
22,2,2,3,2,2,568016.44,4460313.942,4304756645,2222322
22,2,2,3,2,2,568016.7257,4460712.118,4304756645,2222322
22,2,2,3,2,2,568028.9641,4461114.604,4304756645,2222322
22,2,2,3,2,2,568041.2026,4461517.091,4304756645,2222322
22,2,2,3,2,2,568041.2026,4461517.091,4304756645,2222322
22,2,2,3,2,2,567637.2005,4461518.919,4304756645,2222322
22,2,2,3,2,2,567233.1983,4461520.746,4304756645,2222322
22,2,2,3,2,2,566829.1961,4461522.574,4304756645,2222322
22,2,2,3,2,2,566425.194,4461524.401,4304756645,2222322
22,2,2,3,2,2,566425.194,4461524.401,4304756645,2222322
22,2,2,3,2,2,566416.1315,4461124.027,4304756645,2222322
22,2,2,3,2,2,566407.069,4460723.653,4304756645,2222322
22,2,2,3,2,2,566406.0766,4460323.06,4304756645,2222322
22,2,2,3,2,2,566405.0842,4459922.467,4304756645,2222322
16,7,2,22,1,1,631511.1656,4452385.555,43047565820,16722211
16,7,2,22,1,1,631511.1656,4452385.555,43047565820,16722211
16,7,2,22,1,1,632318.2789,4452390.537,43047565820,16722211
16,7,2,22,1,1,633124.519,4452396.201,43047565820,16722211
16,7,2,22,1,1,633124.519,4452396.201,43047565820,16722211
16,7,2,22,1,1,633124.519,4452396.201,43047565820,16722211
16,7,2,22,1,1,633124.519,4452396.201,43047565820,16722211
16,7,2,22,1,1,633124.519,4452396.201,43047565820,16722211
16,7,2,22,1,1,633118.6833,4453201.342,43047565820,16722211
16,7,2,22,1,1,633118.6833,4453201.342,43047565820,16722211
16,7,2,22,1,1,633118.6833,4453201.342,43047565820,16722211
16,7,2,22,1,1,633118.6833,4453201.342,43047565820,16722211
16,7,2,22,1,1,632312.2139,4453195.767,43047565820,16722211
16,7,2,22,1,1,631505.8207,4453190.207,43047565820,16722211
16,7,2,22,1,1,631505.8207,4453190.207,43047565820,16722211
16,7,2,22,1,1,631505.8207,4453190.207,43047565820,16722211
16,7,2,22,1,1,631505.8207,4453190.207,43047565820,16722211
16,7,2,22,1,1,631511.2449,4452385.307,43047565820,16722211
16,7,2,22,1,1,631511.2449,4452385.307,43047565820,16722211
16,7,2,22,1,1,631511.2449,4452385.307,43047565820,16722211
16,7,2,22,1,1,631511.1656,4452385.555,43047565820,16722211
16,7,2,22,1,1,631511.1656,4452385.555,43047565820,16722211
16,7,2,22,1,1,632318.2789,4452390.537,43047565820,16722211
16,7,2,22,1,1,633124.519,4452396.201,43047565820,16722211
16,7,2,22,1,1,633124.519,4452396.201,43047565820,16722211
16,7,2,22,1,1,633124.519,4452396.201,43047565820,16722211
16,7,2,22,1,1,633124.519,4452396.201,43047565820,16722211
16,7,2,22,1,1,633124.519,4452396.201,43047565820,16722211
16,7,2,22,1,1,633118.6833,4453201.342,43047565820,16722211
16,7,2,22,1,1,633118.6833,4453201.342,43047565820,16722211
16,7,2,22,1,1,633118.6833,4453201.342,43047565820,16722211
16,7,2,22,1,1,633118.6833,4453201.342,43047565820,16722211
16,7,2,22,1,1,632312.2139,4453195.767,43047565820,16722211
16,7,2,22,1,1,631505.8207,4453190.207,43047565820,16722211
16,7,2,22,1,1,631505.8207,4453190.207,43047565820,16722211
16,7,2,22,1,1,631505.8207,4453190.207,43047565820,16722211
16,7,2,22,1,1,631505.8207,4453190.207,43047565820,16722211
16,7,2,22,1,1,631511.2449,4452385.307,43047565820,16722211
16,7,2,22,1,1,631511.2449,4452385.307,43047565820,16722211
16,7,2,22,1,1,631511.2449,4452385.307,43047565820,16722211
2,3,2,2,2,2,577696.794,4455242.748,43013535060,232222
2,3,2,2,2,2,577696.794,4455242.748,43013535060,232222
2,3,2,2,2,2,578508.0717,4455245.702,43013535060,232222
2,3,2,2,2,2,578911.339,4455247.596,43013535060,232222
2,3,2,2,2,2,579315.5189,4455249.205,43013535060,232222
2,3,2,2,2,2,579315.5189,4455249.205,43013535060,232222
2,3,2,2,2,2,579315.5189,4455249.205,43013535060,232222
2,3,2,2,2,2,579312.2026,4456049.237,43013535060,232222
2,3,2,2,2,2,579310.5349,4456451.57,43013535060,232222
2,3,2,2,2,2,579308.8521,4456860.873,43013535060,232222
2,3,2,2,2,2,579308.8521,4456860.873,43013535060,232222
2,3,2,2,2,2,578906.6252,4456859.481,43013535060,232222
2,3,2,2,2,2,578504.1911,4456858.076,43013535060,232222
2,3,2,2,2,2,578101.1239,4456858.59,43013535060,232222
2,3,2,2,2,2,577698.1055,4456859.092,43013535060,232222
2,3,2,2,2,2,577698.1055,4456859.092,43013535060,232222
2,3,2,2,2,2,577697.7826,4456445.494,43013535060,232222
2,3,2,2,2,2,577697.4798,4456045.152,43013535060,232222
2,3,2,2,2,2,577696.7874,4455242.748,43013535060,232222
2,3,2,2,2,2,577696.7874,4455242.748,43013535060,232222
2,3,2,2,2,2,577696.794,4455242.748,43013535060,232222
2,3,2,2,2,2,577696.794,4455242.748,43013535060,232222
2,3,2,2,2,2,578508.0717,4455245.702,43013535060,232222
2,3,2,2,2,2,578911.339,4455247.596,43013535060,232222
2,3,2,2,2,2,579315.5189,4455249.205,43013535060,232222
2,3,2,2,2,2,579315.5189,4455249.205,43013535060,232222
2,3,2,2,2,2,579315.5189,4455249.205,43013535060,232222
2,3,2,2,2,2,579312.2026,4456049.237,43013535060,232222
2,3,2,2,2,2,579310.5349,4456451.57,43013535060,232222
2,3,2,2,2,2,579308.8521,4456860.873,43013535060,232222
2,3,2,2,2,2,579308.8521,4456860.873,43013535060,232222
2,3,2,2,2,2,578906.6252,4456859.481,43013535060,232222
2,3,2,2,2,2,578504.1911,4456858.076,43013535060,232222
2,3,2,2,2,2,578101.1239,4456858.59,43013535060,232222
2,3,2,2,2,2,577698.1055,4456859.092,43013535060,232222
2,3,2,2,2,2,577698.1055,4456859.092,43013535060,232222
2,3,2,2,2,2,577697.7826,4456445.494,43013535060,232222
2,3,2,2,2,2,577697.4798,4456045.152,43013535060,232222
2,3,2,2,2,2,577696.7874,4455242.748,43013535060,232222
2,3,2,2,2,2,577696.7874,4455242.748,43013535060,232222
19,9,2,21,1,1,619143.7065,4430276.335,43047545870,19922111
19,9,2,21,1,1,619143.7065,4430276.335,43047545870,19922111
19,9,2,21,1,1,619946.1,4430288.952,43047545870,19922111
19,9,2,21,1,1,620751.0733,4430298.896,43047545870,19922111
19,9,2,21,1,1,620751.0733,4430298.896,43047545870,19922111
19,9,2,21,1,1,620751.0733,4430298.896,43047545870,19922111
19,9,2,21,1,1,620751.0733,4430298.896,43047545870,19922111
19,9,2,21,1,1,620737.5342,4431103.155,43047545870,19922111
19,9,2,21,1,1,620736.7724,4431913.097,43047545870,19922111
19,9,2,21,1,1,620736.7724,4431913.097,43047545870,19922111
19,9,2,21,1,1,620736.7724,4431913.097,43047545870,19922111
19,9,2,21,1,1,620736.7724,4431913.097,43047545870,19922111
19,9,2,21,1,1,619930.8751,4431913.249,43047545870,19922111
19,9,2,21,1,1,618984.6864,4431908.07,43047545870,19922111
19,9,2,21,1,1,618984.6864,4431908.07,43047545870,19922111
19,9,2,21,1,1,618984.6864,4431908.07,43047545870,19922111
19,9,2,21,1,1,618984.6864,4431908.07,43047545870,19922111
